unique_id,ward_id,disease_type,date,new_cases,rainfall_mm,humidity,temperature,citizen_reports,total_beds,occupied_beds,available_beds,icu_beds
Ward_016__Dengue,Ward_016,Dengue,2024-03-25,4,9.41,61.9,26.6,7,251,109,142,25
Ward_016__Dengue,Ward_016,Dengue,2024-04-01,3,13.32,66.3,25.4,1,251,107,144,25
Ward_016__Dengue,Ward_016,Dengue,2024-04-08,2,2.62,69.3,29.0,1,251,106,145,25
Ward_016__Dengue,Ward_016,Dengue,2024-04-15,4,9.53,62.8,26.4,3,251,107,144,25
Ward_016__Dengue,Ward_016,Dengue,2024-04-22,5,0.29,54.9,27.2,1,251,108,143,25
Ward_016__Dengue,Ward_016,Dengue,2024-04-29,4,11.16,69.7,25.0,1,251,106,145,25
Ward_016__Dengue,Ward_016,Dengue,2024-05-06,5,8.63,58.1,26.2,0,251,107,144,25
Ward_016__Dengue,Ward_016,Dengue,2024-05-13,6,12.01,62.6,27.7,0,251,108,143,25
Ward_016__Dengue,Ward_016,Dengue,2024-05-20,7,0.0,58.2,26.6,1,251,111,140,25
Ward_016__Dengue,Ward_016,Dengue,2024-05-27,8,15.74,64.3,24.1,3,251,110,141,25
Ward_016__Dengue,Ward_016,Dengue,2024-06-03,6,59.03,78.7,26.8,3,251,110,141,25
Ward_016__Dengue,Ward_016,Dengue,2024-06-10,9,72.79,73.8,24.1,4,251,112,139,25
Ward_016__Dengue,Ward_016,Dengue,2024-06-17,7,116.3,82.7,24.0,5,251,118,133,25
Ward_016__Dengue,Ward_016,Dengue,2024-06-24,11,100.95,71.3,25.7,6,251,114,137,25
Ward_016__Dengue,Ward_016,Dengue,2024-07-01,13,107.77,87.1,25.7,6,251,123,128,25
Ward_016__Dengue,Ward_016,Dengue,2024-07-08,2,47.96,63.8,27.6,1,251,110,141,25
Ward_016__Dengue,Ward_016,Dengue,2024-07-15,12,65.07,68.5,25.7,4,251,119,132,25
Ward_016__Dengue,Ward_016,Dengue,2024-07-22,9,79.69,71.9,28.7,3,251,114,137,25
Ward_016__Dengue,Ward_016,Dengue,2024-07-29,10,103.23,89.0,23.8,4,251,124,127,25
Ward_016__Dengue,Ward_016,Dengue,2024-08-05,6,104.0,78.9,31.2,3,251,122,129,25
Ward_016__Dengue,Ward_016,Dengue,2024-08-12,37,69.78,71.4,26.8,19,251,136,115,25
Ward_016__Dengue,Ward_016,Dengue,2024-08-19,9,120.98,89.2,27.2,3,251,128,123,25
Ward_016__Dengue,Ward_016,Dengue,2024-08-26,16,92.63,81.3,27.1,16,251,141,110,25
Ward_016__Dengue,Ward_016,Dengue,2024-09-02,22,63.19,68.8,27.6,11,251,130,121,25
Ward_016__Dengue,Ward_016,Dengue,2024-09-09,10,58.56,64.0,25.9,4,251,118,133,25
Ward_016__Dengue,Ward_016,Dengue,2024-09-16,6,66.04,67.2,26.8,2,251,118,133,25
Ward_016__Dengue,Ward_016,Dengue,2024-09-23,6,83.61,77.4,27.6,5,251,110,141,25
Ward_016__Dengue,Ward_016,Dengue,2024-09-30,8,85.54,82.6,28.1,1,251,121,130,25
Ward_016__Dengue,Ward_016,Dengue,2024-10-07,6,0.0,59.1,25.5,7,251,108,143,25
Ward_016__Dengue,Ward_016,Dengue,2024-10-14,5,2.08,61.3,23.5,4,251,110,141,25
Ward_016__Dengue,Ward_016,Dengue,2024-10-21,4,18.38,63.1,29.5,1,251,105,146,25
Ward_016__Dengue,Ward_016,Dengue,2024-10-28,2,16.06,60.4,24.4,0,251,105,146,25
Ward_016__Dengue,Ward_016,Dengue,2024-11-04,4,0.0,63.0,26.1,5,251,108,143,25
Ward_016__Dengue,Ward_016,Dengue,2024-11-11,6,0.0,61.7,26.5,2,251,110,141,25
Ward_016__Dengue,Ward_016,Dengue,2024-11-18,4,0.0,57.8,25.8,3,251,107,144,25
Ward_016__Dengue,Ward_016,Dengue,2024-11-25,4,4.63,61.4,24.5,1,251,110,141,25
Ward_016__Dengue,Ward_016,Dengue,2024-12-02,8,10.48,63.2,21.9,4,251,114,137,25
Ward_016__Dengue,Ward_016,Dengue,2024-12-09,7,8.42,53.9,24.3,4,251,113,138,25
Ward_016__Dengue,Ward_016,Dengue,2024-12-16,7,0.0,59.0,19.8,3,251,110,141,25
Ward_016__Dengue,Ward_016,Dengue,2024-12-23,4,18.99,60.6,21.8,0,251,106,145,25
Ward_016__Dengue,Ward_016,Dengue,2024-12-30,6,4.26,65.9,21.7,2,251,108,143,25
Ward_016__Dengue,Ward_016,Dengue,2025-01-06,4,10.18,63.4,25.0,4,251,107,144,25
Ward_016__Dengue,Ward_016,Dengue,2025-01-13,2,5.53,60.2,22.6,1,251,108,143,25
Ward_016__Dengue,Ward_016,Dengue,2025-01-20,3,9.08,57.7,18.7,3,251,109,142,25
Ward_016__Dengue,Ward_016,Dengue,2025-01-27,7,3.94,58.8,19.9,6,251,110,141,25
Ward_016__Dengue,Ward_016,Dengue,2025-02-03,5,6.7,59.2,21.3,1,251,108,143,25
Ward_016__Dengue,Ward_016,Dengue,2025-02-10,1,27.23,69.7,22.4,2,251,108,143,25
Ward_016__Dengue,Ward_016,Dengue,2025-02-17,7,1.68,57.9,19.0,2,251,111,140,25
Ward_016__Dengue,Ward_016,Dengue,2025-02-24,6,6.42,63.0,23.3,6,251,111,140,25
Ward_016__Dengue,Ward_016,Dengue,2025-03-03,4,0.6,61.3,28.4,4,251,108,143,25
Ward_016__Dengue,Ward_016,Dengue,2025-03-10,3,12.77,62.1,22.8,1,251,107,144,25
Ward_016__Dengue,Ward_016,Dengue,2025-03-17,4,27.09,62.6,26.1,4,251,105,146,25
Ward_016__Dengue,Ward_016,Dengue,2025-03-24,2,0.75,62.8,22.6,0,251,107,144,25
Ward_016__Dengue,Ward_016,Dengue,2025-03-31,6,20.8,56.0,24.6,1,251,107,144,25
Ward_016__Dengue,Ward_016,Dengue,2025-04-07,5,10.28,61.4,26.5,4,251,108,143,25
Ward_016__Dengue,Ward_016,Dengue,2025-04-14,7,24.19,63.6,25.4,3,251,110,141,25
Ward_016__Dengue,Ward_016,Dengue,2025-04-21,7,13.49,51.2,25.6,4,251,110,141,25
Ward_016__Dengue,Ward_016,Dengue,2025-04-28,5,6.38,57.7,27.1,1,251,111,140,25
Ward_016__Dengue,Ward_016,Dengue,2025-05-05,2,7.37,61.3,26.7,1,251,107,144,25
Ward_016__Dengue,Ward_016,Dengue,2025-05-12,2,18.48,61.6,26.9,1,251,105,146,25
Ward_016__Dengue,Ward_016,Dengue,2025-05-19,6,8.52,63.8,27.0,2,251,109,142,25
Ward_016__Dengue,Ward_016,Dengue,2025-05-26,5,5.58,63.0,22.5,0,251,108,143,25
Ward_016__Dengue,Ward_016,Dengue,2025-06-02,10,77.8,81.7,25.6,7,251,116,135,25
Ward_016__Dengue,Ward_016,Dengue,2025-06-09,9,78.66,84.6,27.4,5,251,119,132,25
Ward_016__Dengue,Ward_016,Dengue,2025-06-16,6,103.35,76.2,27.5,1,251,117,134,25
Ward_016__Dengue,Ward_016,Dengue,2025-06-23,11,64.59,67.4,25.3,5,251,116,135,25
Ward_016__Dengue,Ward_016,Dengue,2025-06-30,2,72.78,78.2,25.4,0,251,113,138,25
Ward_016__Dengue,Ward_016,Dengue,2025-07-07,8,101.44,76.7,27.7,3,251,125,126,25
Ward_016__Dengue,Ward_016,Dengue,2025-07-14,14,64.15,74.0,24.8,10,251,123,128,25
Ward_016__Dengue,Ward_016,Dengue,2025-07-21,7,107.31,79.4,24.3,3,251,112,139,25
Ward_016__Dengue,Ward_016,Dengue,2025-07-28,24,78.26,72.1,25.6,12,251,128,123,25
Ward_016__Dengue,Ward_016,Dengue,2025-08-04,16,116.97,87.0,24.4,5,251,124,127,25
Ward_016__Dengue,Ward_016,Dengue,2025-08-11,3,76.14,78.5,26.2,0,251,110,141,25
Ward_016__Dengue,Ward_016,Dengue,2025-08-18,6,58.16,75.8,26.4,4,251,123,128,25
Ward_016__Dengue,Ward_016,Dengue,2025-08-25,3,66.0,65.7,23.6,2,251,116,135,25
Ward_016__Dengue,Ward_016,Dengue,2025-09-01,12,79.43,79.3,24.3,3,251,131,120,25
Ward_016__Dengue,Ward_016,Dengue,2025-09-08,9,90.64,79.7,26.8,2,251,129,122,25
Ward_016__Dengue,Ward_016,Dengue,2025-09-15,11,95.67,71.4,29.9,4,251,125,126,25
Ward_016__Dengue,Ward_016,Dengue,2025-09-22,5,138.74,86.8,21.4,0,251,115,136,25
Ward_016__Dengue,Ward_016,Dengue,2025-09-29,7,84.62,81.5,26.1,3,251,115,136,25
Ward_016__Dengue,Ward_016,Dengue,2025-10-06,4,12.53,72.4,23.4,2,251,110,141,25
Ward_016__Dengue,Ward_016,Dengue,2025-10-13,0,13.14,61.5,26.1,0,251,105,146,25
Ward_016__Dengue,Ward_016,Dengue,2025-10-20,5,0.0,58.4,26.6,0,251,109,142,25
Ward_016__Dengue,Ward_016,Dengue,2025-10-27,5,9.97,62.0,25.6,1,251,107,144,25
Ward_016__Malaria,Ward_016,Malaria,2023-01-02,2,19.41,71.1,15.3,0,251,109,142,25
Ward_016__Malaria,Ward_016,Malaria,2023-01-09,2,3.63,61.5,23.0,3,251,108,143,25
Ward_016__Malaria,Ward_016,Malaria,2023-01-16,1,2.03,52.4,21.0,0,251,105,146,25
Ward_016__Malaria,Ward_016,Malaria,2023-01-23,3,3.25,51.6,19.9,0,251,113,138,25
Ward_016__Malaria,Ward_016,Malaria,2023-01-30,0,6.19,58.5,21.7,2,251,107,144,25
Ward_016__Malaria,Ward_016,Malaria,2023-02-06,4,8.01,54.7,24.3,3,251,113,138,25
Ward_016__Malaria,Ward_016,Malaria,2023-02-13,3,12.55,69.1,20.2,3,251,108,143,25
Ward_016__Malaria,Ward_016,Malaria,2023-02-20,2,0.0,52.7,22.0,1,251,110,141,25
Ward_016__Malaria,Ward_016,Malaria,2023-02-27,4,19.54,70.5,20.7,1,251,111,140,25
Ward_016__Malaria,Ward_016,Malaria,2023-03-06,4,0.79,53.7,24.2,1,251,106,145,25
Ward_016__Malaria,Ward_016,Malaria,2023-03-13,3,3.16,64.7,24.4,1,251,108,143,25
Ward_016__Malaria,Ward_016,Malaria,2023-03-20,6,10.52,57.7,26.1,6,251,111,140,25
Ward_016__Malaria,Ward_016,Malaria,2023-03-27,2,7.62,52.7,24.6,1,251,104,147,25
Ward_016__Malaria,Ward_016,Malaria,2023-04-03,1,11.73,58.3,25.9,2,251,105,146,25
Ward_016__Malaria,Ward_016,Malaria,2023-04-10,6,3.17,58.4,25.3,1,251,109,142,25
Ward_016__Malaria,Ward_016,Malaria,2023-04-17,4,1.29,64.8,27.3,3,251,108,143,25
Ward_016__Malaria,Ward_016,Malaria,2023-04-24,1,1.44,53.9,27.6,1,251,105,146,25
Ward_016__Malaria,Ward_016,Malaria,2023-05-01,6,15.67,64.4,29.1,4,251,110,141,25
Ward_016__Malaria,Ward_016,Malaria,2023-05-08,1,22.43,63.5,24.7,1,251,104,147,25
Ward_016__Malaria,Ward_016,Malaria,2023-05-15,1,15.74,59.5,25.2,2,251,108,143,25
Ward_016__Malaria,Ward_016,Malaria,2023-05-22,3,12.42,59.3,26.0,3,251,105,146,25
Ward_016__Malaria,Ward_016,Malaria,2023-05-29,2,26.33,71.6,27.2,0,251,110,141,25
Ward_016__Malaria,Ward_016,Malaria,2023-06-05,6,72.43,75.5,19.6,4,251,122,129,25
Ward_016__Malaria,Ward_016,Malaria,2023-06-12,1,29.77,64.2,21.8,0,251,106,145,25
Ward_016__Malaria,Ward_016,Malaria,2023-06-19,31,99.87,85.4,27.4,18,251,129,122,25
Ward_016__Malaria,Ward_016,Malaria,2023-06-26,3,121.52,86.2,31.0,2,251,123,128,25
Ward_016__Malaria,Ward_016,Malaria,2023-07-03,5,85.52,78.4,24.6,3,251,114,137,25
Ward_016__Malaria,Ward_016,Malaria,2023-07-10,9,86.52,75.3,25.1,2,251,116,135,25
Ward_016__Malaria,Ward_016,Malaria,2023-07-17,6,92.52,77.3,26.9,1,251,120,131,25
Ward_016__Malaria,Ward_016,Malaria,2023-07-24,7,73.58,75.4,23.5,6,251,117,134,25
Ward_016__Malaria,Ward_016,Malaria,2023-07-31,7,68.77,78.8,28.1,3,251,118,133,25
Ward_016__Malaria,Ward_016,Malaria,2023-08-07,21,90.52,77.0,28.7,9,251,122,129,25
Ward_016__Malaria,Ward_016,Malaria,2023-08-14,7,102.7,81.2,26.8,6,251,113,138,25
Ward_016__Malaria,Ward_016,Malaria,2023-08-21,9,84.35,80.1,26.2,7,251,117,134,25
Ward_016__Malaria,Ward_016,Malaria,2023-08-28,4,73.32,64.3,22.5,2,251,111,140,25
Ward_016__Malaria,Ward_016,Malaria,2023-09-04,6,118.88,84.9,24.5,4,251,120,131,25
Ward_016__Malaria,Ward_016,Malaria,2023-09-11,10,71.22,74.4,28.0,5,251,119,132,25
Ward_016__Malaria,Ward_016,Malaria,2023-09-18,11,112.99,84.6,26.3,1,251,131,120,25
Ward_016__Malaria,Ward_016,Malaria,2023-09-25,5,102.3,73.1,21.8,3,251,112,139,25
Ward_016__Malaria,Ward_016,Malaria,2023-10-02,4,19.79,62.9,30.2,2,251,116,135,25
Ward_016__Malaria,Ward_016,Malaria,2023-10-09,5,13.87,62.2,25.2,0,251,110,141,25
Ward_016__Malaria,Ward_016,Malaria,2023-10-16,4,12.75,57.1,27.0,2,251,108,143,25
Ward_016__Malaria,Ward_016,Malaria,2023-10-23,3,0.0,54.3,24.0,2,251,108,143,25
Ward_016__Malaria,Ward_016,Malaria,2023-10-30,3,17.6,56.4,24.3,1,251,107,144,25
Ward_016__Malaria,Ward_016,Malaria,2023-11-06,4,6.89,56.2,24.8,4,251,106,145,25
Ward_016__Malaria,Ward_016,Malaria,2023-11-13,1,12.36,57.8,27.6,0,251,105,146,25
Ward_016__Malaria,Ward_016,Malaria,2023-11-20,3,10.12,61.5,28.0,2,251,105,146,25
Ward_016__Malaria,Ward_016,Malaria,2023-11-27,3,14.34,64.3,24.6,0,251,113,138,25
Ward_016__Malaria,Ward_016,Malaria,2023-12-04,1,11.66,62.8,22.9,0,251,107,144,25
Ward_016__Malaria,Ward_016,Malaria,2023-12-11,2,0.0,72.3,19.2,0,251,110,141,25
Ward_016__Malaria,Ward_016,Malaria,2023-12-18,1,21.74,64.9,19.4,0,251,112,139,25
Ward_016__Malaria,Ward_016,Malaria,2023-12-25,3,15.38,65.3,19.9,2,251,110,141,25
Ward_016__Malaria,Ward_016,Malaria,2024-01-01,1,16.18,63.6,19.2,0,251,108,143,25
Ward_016__Malaria,Ward_016,Malaria,2024-01-08,1,14.99,60.5,20.2,0,251,107,144,25
Ward_016__Malaria,Ward_016,Malaria,2024-01-15,1,18.56,60.6,20.0,0,251,109,142,25
Ward_016__Malaria,Ward_016,Malaria,2024-01-22,2,21.39,68.1,20.7,1,251,110,141,25
Ward_016__Malaria,Ward_016,Malaria,2024-01-29,4,16.5,64.0,18.7,2,251,113,138,25
Ward_016__Malaria,Ward_016,Malaria,2024-02-05,5,15.48,63.2,20.4,3,251,109,142,25
Ward_016__Malaria,Ward_016,Malaria,2024-02-12,5,0.0,55.2,18.5,2,251,108,143,25
Ward_016__Malaria,Ward_016,Malaria,2024-02-19,1,20.46,57.1,19.9,0,251,107,144,25
Ward_016__Malaria,Ward_016,Malaria,2024-02-26,3,2.02,60.9,18.6,1,251,113,138,25
Ward_016__Malaria,Ward_016,Malaria,2024-03-04,2,8.45,55.7,25.2,1,251,105,146,25
Ward_016__Malaria,Ward_016,Malaria,2024-03-11,0,0.0,64.6,27.4,0,251,104,147,25
Ward_016__Malaria,Ward_016,Malaria,2024-03-18,5,0.0,60.2,25.2,3,251,108,143,25
Ward_016__Malaria,Ward_016,Malaria,2024-03-25,2,9.25,53.1,23.7,1,251,109,142,25
Ward_016__Malaria,Ward_016,Malaria,2024-04-01,2,20.61,69.0,25.7,0,251,107,144,25
Ward_016__Malaria,Ward_016,Malaria,2024-04-08,0,0.0,60.3,26.8,0,251,106,145,25
Ward_016__Malaria,Ward_016,Malaria,2024-04-15,3,16.58,70.6,29.0,3,251,107,144,25
Ward_016__Malaria,Ward_016,Malaria,2024-04-22,2,7.12,64.1,27.1,1,251,108,143,25
Ward_016__Malaria,Ward_016,Malaria,2024-04-29,5,12.43,67.7,29.0,1,251,106,145,25
Ward_016__Malaria,Ward_016,Malaria,2024-05-06,2,19.96,68.9,26.1,2,251,107,144,25
Ward_016__Malaria,Ward_016,Malaria,2024-05-13,0,7.45,54.9,28.9,1,251,108,143,25
Ward_016__Malaria,Ward_016,Malaria,2024-05-20,6,22.11,59.6,25.9,2,251,111,140,25
Ward_016__Malaria,Ward_016,Malaria,2024-05-27,5,18.36,63.7,25.5,5,251,110,141,25
Ward_016__Malaria,Ward_016,Malaria,2024-06-03,3,18.16,56.2,24.8,0,251,110,141,25
Ward_016__Malaria,Ward_016,Malaria,2024-06-10,1,61.11,72.8,27.3,0,251,112,139,25
Ward_016__Malaria,Ward_016,Malaria,2024-06-17,2,117.01,79.9,25.6,2,251,118,133,25
Ward_016__Malaria,Ward_016,Malaria,2024-06-24,3,50.09,62.9,28.9,4,251,114,137,25
Ward_016__Malaria,Ward_016,Malaria,2024-07-01,15,83.06,71.8,25.3,9,251,123,128,25
Ward_016__Malaria,Ward_016,Malaria,2024-07-08,7,85.19,77.5,25.3,4,251,110,141,25
Ward_016__Malaria,Ward_016,Malaria,2024-07-15,7,97.55,83.6,25.7,2,251,119,132,25
Ward_016__Malaria,Ward_016,Malaria,2024-07-22,7,83.61,76.7,24.6,3,251,114,137,25
Ward_016__Malaria,Ward_016,Malaria,2024-07-29,10,124.3,86.2,22.3,6,251,124,127,25
Ward_016__Malaria,Ward_016,Malaria,2024-08-05,24,110.86,82.3,29.7,11,251,122,129,25
Ward_016__Malaria,Ward_016,Malaria,2024-08-12,8,97.69,87.1,27.9,4,251,136,115,25
Ward_016__Malaria,Ward_016,Malaria,2024-08-19,8,99.56,85.1,28.4,2,251,128,123,25
Ward_016__Malaria,Ward_016,Malaria,2024-08-26,7,113.76,86.3,27.9,2,251,141,110,25
Ward_016__Malaria,Ward_016,Malaria,2024-09-02,4,91.6,75.8,27.0,1,251,130,121,25
Ward_016__Malaria,Ward_016,Malaria,2024-09-09,9,54.52,84.0,27.2,8,251,118,133,25
Ward_016__Malaria,Ward_016,Malaria,2024-09-16,11,63.45,79.9,28.6,2,251,118,133,25
Ward_016__Malaria,Ward_016,Malaria,2024-09-23,2,72.68,81.0,28.9,1,251,110,141,25
Ward_016__Malaria,Ward_016,Malaria,2024-09-30,15,69.93,75.4,28.9,10,251,121,130,25
Ward_016__Malaria,Ward_016,Malaria,2024-10-07,2,5.07,60.8,25.6,1,251,108,143,25
Ward_016__Malaria,Ward_016,Malaria,2024-10-14,6,2.35,62.1,27.6,3,251,110,141,25
Ward_016__Malaria,Ward_016,Malaria,2024-10-21,2,0.0,61.4,25.5,0,251,105,146,25
Ward_016__Malaria,Ward_016,Malaria,2024-10-28,2,0.0,64.2,24.8,0,251,105,146,25
Ward_016__Malaria,Ward_016,Malaria,2024-11-04,3,10.1,51.8,25.7,2,251,108,143,25
Ward_016__Malaria,Ward_016,Malaria,2024-11-11,3,2.97,65.2,25.0,3,251,110,141,25
Ward_016__Malaria,Ward_016,Malaria,2024-11-18,2,30.51,64.0,22.9,1,251,107,144,25
Ward_016__Malaria,Ward_016,Malaria,2024-11-25,4,0.9,64.5,24.6,5,251,110,141,25
Ward_016__Malaria,Ward_016,Malaria,2024-12-02,7,0.0,59.6,21.8,1,251,114,137,25
Ward_016__Malaria,Ward_016,Malaria,2024-12-09,5,0.0,61.3,21.8,1,251,113,138,25
Ward_016__Malaria,Ward_016,Malaria,2024-12-16,3,14.19,55.1,19.5,1,251,110,141,25
Ward_016__Malaria,Ward_016,Malaria,2024-12-23,3,0.0,62.7,21.6,1,251,106,145,25
Ward_016__Malaria,Ward_016,Malaria,2024-12-30,2,11.95,71.9,19.7,5,251,108,143,25
Ward_016__Malaria,Ward_016,Malaria,2025-01-06,3,7.11,66.2,22.4,1,251,107,144,25
Ward_016__Malaria,Ward_016,Malaria,2025-01-13,1,3.16,64.6,20.3,0,251,108,143,25
Ward_016__Malaria,Ward_016,Malaria,2025-01-20,3,0.0,66.0,20.8,2,251,109,142,25
Ward_016__Malaria,Ward_016,Malaria,2025-01-27,2,9.81,67.4,21.8,1,251,110,141,25
Ward_016__Malaria,Ward_016,Malaria,2025-02-03,3,18.94,61.5,21.4,2,251,108,143,25
Ward_016__Malaria,Ward_016,Malaria,2025-02-10,2,0.0,63.4,23.6,3,251,108,143,25
Ward_016__Malaria,Ward_016,Malaria,2025-02-17,2,22.29,62.5,19.2,3,251,111,140,25
Ward_016__Malaria,Ward_016,Malaria,2025-02-24,4,23.86,66.2,17.9,3,251,111,140,25
Ward_016__Malaria,Ward_016,Malaria,2025-03-03,5,2.05,60.5,24.3,3,251,108,143,25
Ward_016__Malaria,Ward_016,Malaria,2025-03-10,4,22.51,64.5,26.9,2,251,107,144,25
Ward_016__Malaria,Ward_016,Malaria,2025-03-17,2,16.25,55.0,24.5,0,251,105,146,25
Ward_016__Malaria,Ward_016,Malaria,2025-03-24,5,4.78,55.8,25.9,1,251,107,144,25
Ward_016__Malaria,Ward_016,Malaria,2025-03-31,5,7.81,66.7,24.6,1,251,107,144,25
Ward_016__Malaria,Ward_016,Malaria,2025-04-07,1,8.76,60.8,28.3,0,251,108,143,25
Ward_016__Malaria,Ward_016,Malaria,2025-04-14,4,16.41,67.2,24.8,3,251,110,141,25
Ward_016__Malaria,Ward_016,Malaria,2025-04-21,3,21.14,64.5,25.6,0,251,110,141,25
Ward_016__Malaria,Ward_016,Malaria,2025-04-28,3,8.44,66.5,25.9,3,251,111,140,25
Ward_016__Malaria,Ward_016,Malaria,2025-05-05,2,0.0,65.5,25.9,1,251,107,144,25
Ward_016__Malaria,Ward_016,Malaria,2025-05-12,3,12.85,70.1,27.8,2,251,105,146,25
Ward_016__Malaria,Ward_016,Malaria,2025-05-19,2,7.8,59.6,27.7,0,251,109,142,25
Ward_016__Malaria,Ward_016,Malaria,2025-05-26,3,23.12,67.3,27.7,1,251,108,143,25
Ward_016__Malaria,Ward_016,Malaria,2025-06-02,9,87.86,78.3,24.3,4,251,116,135,25
Ward_016__Malaria,Ward_016,Malaria,2025-06-09,5,59.15,77.4,28.6,2,251,119,132,25
Ward_016__Malaria,Ward_016,Malaria,2025-06-16,11,61.38,72.4,26.7,6,251,117,134,25
Ward_016__Malaria,Ward_016,Malaria,2025-06-23,4,131.15,94.9,26.8,3,251,116,135,25
Ward_016__Malaria,Ward_016,Malaria,2025-06-30,10,72.06,77.0,23.3,5,251,113,138,25
Ward_016__Malaria,Ward_016,Malaria,2025-07-07,2,92.72,72.9,28.4,2,251,125,126,25
Ward_016__Malaria,Ward_016,Malaria,2025-07-14,16,79.33,80.5,26.6,11,251,123,128,25
Ward_016__Malaria,Ward_016,Malaria,2025-07-21,3,109.2,81.6,28.4,0,251,112,139,25
Ward_016__Malaria,Ward_016,Malaria,2025-07-28,7,105.0,85.7,26.4,3,251,128,123,25
Ward_016__Malaria,Ward_016,Malaria,2025-08-04,9,69.15,76.4,27.3,4,251,124,127,25
Ward_016__Malaria,Ward_016,Malaria,2025-08-11,9,69.33,63.6,27.7,2,251,110,141,25
Ward_016__Malaria,Ward_016,Malaria,2025-08-18,9,86.8,75.1,30.8,2,251,123,128,25
Ward_016__Malaria,Ward_016,Malaria,2025-08-25,7,97.14,85.9,25.2,8,251,116,135,25
Ward_016__Malaria,Ward_016,Malaria,2025-09-01,6,49.9,73.9,23.5,4,251,131,120,25
Ward_016__Malaria,Ward_016,Malaria,2025-09-08,26,71.32,77.7,27.2,17,251,129,122,25
Ward_016__Malaria,Ward_016,Malaria,2025-09-15,2,79.46,69.8,26.3,1,251,125,126,25
Ward_016__Malaria,Ward_016,Malaria,2025-09-22,5,132.41,94.9,27.6,1,251,115,136,25
Ward_016__Malaria,Ward_016,Malaria,2025-09-29,6,108.8,74.1,27.3,1,251,115,136,25
Ward_016__Malaria,Ward_016,Malaria,2025-10-06,4,8.7,59.6,25.8,2,251,110,141,25
Ward_016__Malaria,Ward_016,Malaria,2025-10-13,4,23.63,66.2,24.3,3,251,105,146,25
Ward_016__Malaria,Ward_016,Malaria,2025-10-20,6,0.0,61.6,26.1,5,251,109,142,25
Ward_016__Malaria,Ward_016,Malaria,2025-10-27,0,22.23,51.9,26.1,0,251,107,144,25
Ward_016__Influenza,Ward_016,Influenza,2023-01-02,8,16.81,65.2,20.9,6,251,109,142,25
Ward_016__Influenza,Ward_016,Influenza,2023-01-09,4,0.0,59.6,23.7,2,251,108,143,25
Ward_016__Influenza,Ward_016,Influenza,2023-01-16,3,15.02,73.3,22.8,3,251,105,146,25
Ward_016__Influenza,Ward_016,Influenza,2023-01-23,9,7.18,56.3,20.2,2,251,113,138,25
Ward_016__Influenza,Ward_016,Influenza,2023-01-30,3,28.9,57.3,16.6,3,251,107,144,25
Ward_016__Influenza,Ward_016,Influenza,2023-02-06,9,5.35,59.6,20.3,3,251,113,138,25
Ward_016__Influenza,Ward_016,Influenza,2023-02-13,6,9.31,64.2,21.7,0,251,108,143,25
Ward_016__Influenza,Ward_016,Influenza,2023-02-20,6,6.57,61.0,18.0,5,251,110,141,25
Ward_016__Influenza,Ward_016,Influenza,2023-02-27,9,0.0,60.2,22.0,5,251,111,140,25
Ward_016__Influenza,Ward_016,Influenza,2023-03-06,2,17.91,63.0,28.4,1,251,106,145,25
Ward_016__Influenza,Ward_016,Influenza,2023-03-13,6,9.49,66.6,23.1,4,251,108,143,25
Ward_016__Influenza,Ward_016,Influenza,2023-03-20,6,19.27,64.1,27.9,2,251,111,140,25
Ward_016__Influenza,Ward_016,Influenza,2023-03-27,2,21.54,67.0,26.9,2,251,104,147,25
Ward_016__Influenza,Ward_016,Influenza,2023-04-03,1,9.15,61.9,26.2,0,251,105,146,25
Ward_016__Influenza,Ward_016,Influenza,2023-04-10,1,0.0,63.5,27.1,0,251,109,142,25
Ward_016__Influenza,Ward_016,Influenza,2023-04-17,5,13.37,65.9,24.8,0,251,108,143,25
Ward_016__Influenza,Ward_016,Influenza,2023-04-24,5,7.35,59.5,24.0,2,251,105,146,25
Ward_016__Influenza,Ward_016,Influenza,2023-05-01,6,6.66,47.2,24.2,1,251,110,141,25
Ward_016__Influenza,Ward_016,Influenza,2023-05-08,0,1.49,60.8,22.6,0,251,104,147,25
Ward_016__Influenza,Ward_016,Influenza,2023-05-15,5,15.53,62.8,22.1,1,251,108,143,25
Ward_016__Influenza,Ward_016,Influenza,2023-05-22,0,8.38,61.1,25.0,0,251,105,146,25
Ward_016__Influenza,Ward_016,Influenza,2023-05-29,8,18.24,71.0,23.1,3,251,110,141,25
Ward_016__Influenza,Ward_016,Influenza,2023-06-05,18,93.15,78.8,23.7,7,251,122,129,25
Ward_016__Influenza,Ward_016,Influenza,2023-06-12,4,33.34,62.5,26.9,1,251,106,145,25
Ward_016__Influenza,Ward_016,Influenza,2023-06-19,3,70.59,78.5,23.1,0,251,129,122,25
Ward_016__Influenza,Ward_016,Influenza,2023-06-26,7,72.48,78.8,27.8,3,251,123,128,25
Ward_016__Influenza,Ward_016,Influenza,2023-07-03,5,35.38,67.6,24.6,2,251,114,137,25
Ward_016__Influenza,Ward_016,Influenza,2023-07-10,4,61.12,58.1,24.5,2,251,116,135,25
Ward_016__Influenza,Ward_016,Influenza,2023-07-17,8,82.74,77.2,30.0,2,251,120,131,25
Ward_016__Influenza,Ward_016,Influenza,2023-07-24,6,70.08,70.7,23.6,5,251,117,134,25
