unique_id,taluka,disease,date,confirmed_cases,true_cases,taluka_true_cases,taluka_confirmed_cases,population,vacancy_rate,lab_capacity,public_reporting_rate,private_reporting_rate,private_ari_reports,private_fever_reports,antimalarial_sales,rifampicin_sales,taluka_antimalarial_sales,taluka_rifampicin_sales,rainfall_mm,humidity,temperature,mobility_index,pharma_scale,total_beds,occupied_beds,available_beds
Taluka_021__Malaria,Taluka_021,Malaria,2025-06-16,7,19,78,38,312913,0.249,0.05,0.45,0.99,2,17,31,5,128,24,157.7099171823492,73.75527719042226,28.9467668270155,0.995,1.142,625,265,360
Taluka_021__Influenza,Taluka_021,Influenza,2025-06-16,9,16,78,38,312913,0.249,0.05,0.421,0.99,12,6,32,5,128,24,157.7099171823492,73.75527719042226,28.9467668270155,0.995,1.142,625,265,360
Taluka_021__Cholera,Taluka_021,Cholera,2025-06-16,16,27,78,38,312913,0.249,0.05,0.562,0.99,10,16,34,7,128,24,157.7099171823492,73.75527719042226,28.9467668270155,0.995,1.142,625,265,360
Taluka_021__Dengue,Taluka_021,Dengue,2025-06-23,14,28,67,34,312913,0.249,0.208,0.417,0.99,8,15,33,6,118,23,126.18488310643568,77.3510269038926,23.80749288608512,1.07,1.142,625,258,367
Taluka_021__Malaria,Taluka_021,Malaria,2025-06-23,8,12,67,34,312913,0.249,0.208,0.42,0.99,2,6,29,6,118,23,126.18488310643568,77.3510269038926,23.80749288608512,1.07,1.142,625,258,367
Taluka_021__Influenza,Taluka_021,Influenza,2025-06-23,1,4,67,34,312913,0.249,0.208,0.455,0.99,2,0,26,5,118,23,126.18488310643568,77.3510269038926,23.80749288608512,1.07,1.142,625,258,367
Taluka_021__Cholera,Taluka_021,Cholera,2025-06-23,11,23,67,34,312913,0.249,0.208,0.531,0.99,6,11,30,6,118,23,126.18488310643568,77.3510269038926,23.80749288608512,1.07,1.142,625,258,367
Taluka_021__Dengue,Taluka_021,Dengue,2025-06-30,14,26,66,34,312913,0.249,0.146,0.434,0.99,7,9,40,7,146,21,194.00966306955388,75.71418514544452,28.90015655374458,0.991,1.142,625,258,367
Taluka_021__Malaria,Taluka_021,Malaria,2025-06-30,5,12,66,34,312913,0.249,0.146,0.43,0.99,1,8,35,5,146,21,194.00966306955388,75.71418514544452,28.90015655374458,0.991,1.142,625,258,367
Taluka_021__Influenza,Taluka_021,Influenza,2025-06-30,11,23,66,34,312913,0.249,0.146,0.469,0.99,13,3,37,5,146,21,194.00966306955388,75.71418514544452,28.90015655374458,0.991,1.142,625,258,367
Taluka_021__Cholera,Taluka_021,Cholera,2025-06-30,4,5,66,34,312913,0.249,0.146,0.431,0.99,2,2,34,4,146,21,194.00966306955388,75.71418514544452,28.90015655374458,0.991,1.142,625,258,367
Taluka_021__Dengue,Taluka_021,Dengue,2025-07-07,9,17,38,20,312913,0.249,0.129,0.435,0.99,4,14,26,9,92,32,73.86580382996357,61.689663897249275,28.38581974017202,0.951,1.142,625,241,384
Taluka_021__Malaria,Taluka_021,Malaria,2025-07-07,5,10,38,20,312913,0.249,0.129,0.507,0.99,4,6,24,8,92,32,73.86580382996357,61.689663897249275,28.38581974017202,0.951,1.142,625,241,384
Taluka_021__Influenza,Taluka_021,Influenza,2025-07-07,5,9,38,20,312913,0.249,0.129,0.461,0.99,5,5,21,8,92,32,73.86580382996357,61.689663897249275,28.38581974017202,0.951,1.142,625,241,384
Taluka_021__Cholera,Taluka_021,Cholera,2025-07-07,1,2,38,20,312913,0.249,0.129,0.453,0.99,1,1,21,7,92,32,73.86580382996357,61.689663897249275,28.38581974017202,0.951,1.142,625,241,384
Taluka_021__Dengue,Taluka_021,Dengue,2025-07-14,4,12,43,19,312913,0.249,0.163,0.418,0.99,2,8,26,7,104,29,146.71393593797873,77.73403115770847,22.452924282786206,0.939,1.142,625,244,381
Taluka_021__Malaria,Taluka_021,Malaria,2025-07-14,11,20,43,19,312913,0.249,0.163,0.48,0.99,3,11,29,8,104,29,146.71393593797873,77.73403115770847,22.452924282786206,0.939,1.142,625,244,381
Taluka_021__Influenza,Taluka_021,Influenza,2025-07-14,3,4,43,19,312913,0.249,0.163,0.46,0.99,4,1,24,8,104,29,146.71393593797873,77.73403115770847,22.452924282786206,0.939,1.142,625,244,381
Taluka_021__Cholera,Taluka_021,Cholera,2025-07-14,1,7,43,19,312913,0.249,0.163,0.429,0.99,2,5,25,6,104,29,146.71393593797873,77.73403115770847,22.452924282786206,0.939,1.142,625,244,381
Taluka_021__Dengue,Taluka_021,Dengue,2025-07-21,6,17,28,12,312913,0.249,0.122,0.48,0.99,4,6,22,7,86,27,74.2096947458847,63.45651784930674,26.75112498193749,0.691,1.142,625,235,390
Taluka_021__Malaria,Taluka_021,Malaria,2025-07-21,2,5,28,12,312913,0.249,0.122,0.461,0.99,1,5,21,7,86,27,74.2096947458847,63.45651784930674,26.75112498193749,0.691,1.142,625,235,390
Taluka_021__Influenza,Taluka_021,Influenza,2025-07-21,4,6,28,12,312913,0.249,0.122,0.462,0.99,0,3,22,7,86,27,74.2096947458847,63.45651784930674,26.75112498193749,0.691,1.142,625,235,390
Taluka_021__Cholera,Taluka_021,Cholera,2025-07-21,0,0,28,12,312913,0.249,0.122,0.415,0.99,0,0,21,6,86,27,74.2096947458847,63.45651784930674,26.75112498193749,0.691,1.142,625,235,390
Taluka_021__Dengue,Taluka_021,Dengue,2025-07-28,7,20,52,21,312913,0.249,0.127,0.456,0.99,7,15,28,7,102,20,104.33955740649176,68.6305965369192,25.94486776029225,1.081,1.142,625,249,376
Taluka_021__Malaria,Taluka_021,Malaria,2025-07-28,8,16,52,21,312913,0.249,0.127,0.454,0.99,3,4,25,4,102,20,104.33955740649176,68.6305965369192,25.94486776029225,1.081,1.142,625,249,376
Taluka_021__Influenza,Taluka_021,Influenza,2025-07-28,3,9,52,21,312913,0.249,0.127,0.534,0.99,6,6,25,5,102,20,104.33955740649176,68.6305965369192,25.94486776029225,1.081,1.142,625,249,376
Taluka_021__Cholera,Taluka_021,Cholera,2025-07-28,3,7,52,21,312913,0.249,0.127,0.479,0.99,2,5,24,4,102,20,104.33955740649176,68.6305965369192,25.94486776029225,1.081,1.142,625,249,376
Taluka_021__Dengue,Taluka_021,Dengue,2025-08-04,13,23,53,25,312913,0.249,0.207,0.423,0.99,6,11,36,6,129,22,152.11540336754382,62.85183013488395,25.56462244377156,0.803,1.142,625,250,375
Taluka_021__Malaria,Taluka_021,Malaria,2025-08-04,5,16,53,25,312913,0.249,0.207,0.5,0.99,1,3,32,7,129,22,152.11540336754382,62.85183013488395,25.56462244377156,0.803,1.142,625,250,375
Taluka_021__Influenza,Taluka_021,Influenza,2025-08-04,6,9,53,25,312913,0.249,0.207,0.438,0.99,5,5,30,5,129,22,152.11540336754382,62.85183013488395,25.56462244377156,0.803,1.142,625,250,375
Taluka_021__Cholera,Taluka_021,Cholera,2025-08-04,1,5,53,25,312913,0.249,0.207,0.313,0.99,2,4,31,4,129,22,152.11540336754382,62.85183013488395,25.56462244377156,0.803,1.142,625,250,375
Taluka_021__Dengue,Taluka_021,Dengue,2025-08-11,2,17,36,11,312913,0.249,0.074,0.494,0.99,3,8,25,6,89,26,67.50378730897793,60.73015604255063,24.571296207632685,0.926,1.142,625,240,385
Taluka_021__Malaria,Taluka_021,Malaria,2025-08-11,5,9,36,11,312913,0.249,0.074,0.4,0.99,3,3,23,7,89,26,67.50378730897793,60.73015604255063,24.571296207632685,0.926,1.142,625,240,385
Taluka_021__Influenza,Taluka_021,Influenza,2025-08-11,2,6,36,11,312913,0.249,0.074,0.44,0.99,0,2,20,6,89,26,67.50378730897793,60.73015604255063,24.571296207632685,0.926,1.142,625,240,385
Taluka_021__Cholera,Taluka_021,Cholera,2025-08-11,2,4,36,11,312913,0.249,0.074,0.341,0.99,0,1,21,7,89,26,67.50378730897793,60.73015604255063,24.571296207632685,0.926,1.142,625,240,385
Taluka_021__Dengue,Taluka_021,Dengue,2025-08-18,7,17,43,16,312913,0.249,0.084,0.459,0.99,7,7,31,7,120,28,138.87147789377883,70.34129334790468,23.52758368325426,0.973,1.142,625,244,381
Taluka_021__Malaria,Taluka_021,Malaria,2025-08-18,6,11,43,16,312913,0.249,0.084,0.41,0.99,1,3,31,8,120,28,138.87147789377883,70.34129334790468,23.52758368325426,0.973,1.142,625,244,381
Taluka_021__Influenza,Taluka_021,Influenza,2025-08-18,1,9,43,16,312913,0.249,0.084,0.392,0.99,9,2,30,6,120,28,138.87147789377883,70.34129334790468,23.52758368325426,0.973,1.142,625,244,381
Taluka_021__Cholera,Taluka_021,Cholera,2025-08-18,2,6,43,16,312913,0.249,0.084,0.51,0.99,0,3,28,7,120,28,138.87147789377883,70.34129334790468,23.52758368325426,0.973,1.142,625,244,381
Taluka_021__Dengue,Taluka_021,Dengue,2025-08-25,10,25,51,19,312913,0.249,0.128,0.387,0.99,2,13,36,9,126,33,171.2077802319833,74.04639388738907,25.549841220205455,0.919,1.142,625,249,376
Taluka_021__Malaria,Taluka_021,Malaria,2025-08-25,1,10,51,19,312913,0.249,0.128,0.474,0.99,4,4,31,9,126,33,171.2077802319833,74.04639388738907,25.549841220205455,0.919,1.142,625,249,376
Taluka_021__Influenza,Taluka_021,Influenza,2025-08-25,2,4,51,19,312913,0.249,0.128,0.507,0.99,2,1,27,6,126,33,171.2077802319833,74.04639388738907,25.549841220205455,0.919,1.142,625,249,376
Taluka_021__Cholera,Taluka_021,Cholera,2025-08-25,6,12,51,19,312913,0.249,0.128,0.461,0.99,1,8,32,9,126,33,171.2077802319833,74.04639388738907,25.549841220205455,0.919,1.142,625,249,376
Taluka_021__Dengue,Taluka_021,Dengue,2025-09-01,19,37,70,29,312913,0.249,0.124,0.472,0.99,7,21,32,10,108,31,95.61904402530295,67.08356083916964,29.979559382354296,1.061,1.142,625,260,365
Taluka_021__Malaria,Taluka_021,Malaria,2025-09-01,6,23,70,29,312913,0.249,0.124,0.418,0.99,7,14,30,8,108,31,95.61904402530295,67.08356083916964,29.979559382354296,1.061,1.142,625,260,365
Taluka_021__Influenza,Taluka_021,Influenza,2025-09-01,3,7,70,29,312913,0.249,0.124,0.452,0.99,7,8,24,6,108,31,95.61904402530295,67.08356083916964,29.979559382354296,1.061,1.142,625,260,365
Taluka_021__Cholera,Taluka_021,Cholera,2025-09-01,1,3,70,29,312913,0.249,0.124,0.499,0.99,1,0,22,7,108,31,95.61904402530295,67.08356083916964,29.979559382354296,1.061,1.142,625,260,365
Taluka_021__Dengue,Taluka_021,Dengue,2025-09-08,9,22,55,27,312913,0.249,0.14,0.399,0.99,5,9,29,5,111,19,137.69016417283123,72.82433721013625,26.301522933389247,1.001,1.142,625,251,374
Taluka_021__Malaria,Taluka_021,Malaria,2025-09-08,15,25,55,27,312913,0.249,0.14,0.498,0.99,7,16,31,5,111,19,137.69016417283123,72.82433721013625,26.301522933389247,1.001,1.142,625,251,374
Taluka_021__Influenza,Taluka_021,Influenza,2025-09-08,2,6,55,27,312913,0.249,0.14,0.391,0.99,0,2,26,5,111,19,137.69016417283123,72.82433721013625,26.301522933389247,1.001,1.142,625,251,374
Taluka_021__Cholera,Taluka_021,Cholera,2025-09-08,1,2,55,27,312913,0.249,0.14,0.501,0.99,0,1,25,4,111,19,137.69016417283123,72.82433721013625,26.301522933389247,1.001,1.142,625,251,374
Taluka_021__Dengue,Taluka_021,Dengue,2025-09-15,12,28,54,24,312913,0.249,0.156,0.442,0.99,5,17,29,7,100,21,95.75400404997151,62.832565388627636,26.879783779248864,0.905,1.142,625,251,374
Taluka_021__Malaria,Taluka_021,Malaria,2025-09-15,2,5,54,24,312913,0.249,0.156,0.436,0.99,2,4,23,3,100,21,95.75400404997151,62.832565388627636,26.879783779248864,0.905,1.142,625,251,374
Taluka_021__Influenza,Taluka_021,Influenza,2025-09-15,8,18,54,24,312913,0.249,0.156,0.361,0.99,14,5,26,6,100,21,95.75400404997151,62.832565388627636,26.879783779248864,0.905,1.142,625,251,374
Taluka_021__Cholera,Taluka_021,Cholera,2025-09-15,2,3,54,24,312913,0.249,0.156,0.455,0.99,0,2,22,5,100,21,95.75400404997151,62.832565388627636,26.879783779248864,0.905,1.142,625,251,374
Taluka_021__Dengue,Taluka_021,Dengue,2025-09-22,11,25,70,33,312913,0.249,0.153,0.396,0.99,7,15,35,9,133,34,171.37461805864083,73.37054978486704,29.382525422691828,1.122,1.142,625,260,365
Taluka_021__Malaria,Taluka_021,Malaria,2025-09-22,16,31,70,33,312913,0.249,0.153,0.515,0.99,6,16,39,9,133,34,171.37461805864083,73.37054978486704,29.382525422691828,1.122,1.142,625,260,365
Taluka_021__Influenza,Taluka_021,Influenza,2025-09-22,3,8,70,33,312913,0.249,0.153,0.411,0.99,3,4,30,8,133,34,171.37461805864083,73.37054978486704,29.382525422691828,1.122,1.142,625,260,365
Taluka_021__Cholera,Taluka_021,Cholera,2025-09-22,3,6,70,33,312913,0.249,0.153,0.483,0.99,2,1,29,8,133,34,171.37461805864083,73.37054978486704,29.382525422691828,1.122,1.142,625,260,365
Taluka_021__Dengue,Taluka_021,Dengue,2025-09-29,9,24,42,12,312913,0.249,0.166,0.483,0.99,2,12,39,9,137,26,184.5216694623615,76.88903350679577,31.226774905656743,0.807,1.142,625,243,382
Taluka_021__Malaria,Taluka_021,Malaria,2025-09-29,0,4,42,12,312913,0.249,0.166,0.469,0.99,5,3,31,6,137,26,184.5216694623615,76.88903350679577,31.226774905656743,0.807,1.142,625,243,382
Taluka_021__Influenza,Taluka_021,Influenza,2025-09-29,2,10,42,12,312913,0.249,0.166,0.439,0.99,6,8,35,6,137,26,184.5216694623615,76.88903350679577,31.226774905656743,0.807,1.142,625,243,382
Taluka_021__Cholera,Taluka_021,Cholera,2025-09-29,1,4,42,12,312913,0.249,0.166,0.436,0.99,0,4,32,5,137,26,184.5216694623615,76.88903350679577,31.226774905656743,0.807,1.142,625,243,382
Taluka_021__Dengue,Taluka_021,Dengue,2025-10-06,8,13,28,14,312913,0.249,0.191,0.403,0.99,0,9,24,9,83,32,61.408095282212514,66.53583926834884,24.12482562620178,0.747,1.142,625,235,390
Taluka_021__Malaria,Taluka_021,Malaria,2025-10-06,5,9,28,14,312913,0.249,0.191,0.461,0.99,0,7,19,8,83,32,61.408095282212514,66.53583926834884,24.12482562620178,0.747,1.142,625,235,390
Taluka_021__Influenza,Taluka_021,Influenza,2025-10-06,1,4,28,14,312913,0.249,0.191,0.44,0.99,2,2,20,7,83,32,61.408095282212514,66.53583926834884,24.12482562620178,0.747,1.142,625,235,390
Taluka_021__Cholera,Taluka_021,Cholera,2025-10-06,0,2,28,14,312913,0.249,0.191,0.503,0.99,0,2,20,8,83,32,61.408095282212514,66.53583926834884,24.12482562620178,0.747,1.142,625,235,390
Taluka_021__Dengue,Taluka_021,Dengue,2025-10-13,9,17,43,18,312913,0.249,0.116,0.454,0.99,2,15,14,5,49,21,14.693915312836317,52.582638170070645,22.87959903209665,1.031,1.142,625,244,381
Taluka_021__Malaria,Taluka_021,Malaria,2025-10-13,2,13,43,18,312913,0.249,0.116,0.475,0.99,3,8,13,7,49,21,14.693915312836317,52.582638170070645,22.87959903209665,1.031,1.142,625,244,381
Taluka_021__Influenza,Taluka_021,Influenza,2025-10-13,5,10,43,18,312913,0.249,0.116,0.37,0.99,8,9,13,5,49,21,14.693915312836317,52.582638170070645,22.87959903209665,1.031,1.142,625,244,381
Taluka_021__Cholera,Taluka_021,Cholera,2025-10-13,2,3,43,18,312913,0.249,0.116,0.467,0.99,0,0,9,4,49,21,14.693915312836317,52.582638170070645,22.87959903209665,1.031,1.142,625,244,381
Taluka_021__Dengue,Taluka_021,Dengue,2025-10-20,3,5,23,9,312913,0.249,0.116,0.548,0.99,1,2,21,5,86,21,69.17669919874305,61.41308695065972,27.15774657606033,0.964,1.142,625,232,393
Taluka_021__Malaria,Taluka_021,Malaria,2025-10-20,4,6,23,9,312913,0.249,0.116,0.482,0.99,0,6,22,5,86,21,69.17669919874305,61.41308695065972,27.15774657606033,0.964,1.142,625,232,393
Taluka_021__Influenza,Taluka_021,Influenza,2025-10-20,2,10,23,9,312913,0.249,0.116,0.496,0.99,7,1,23,6,86,21,69.17669919874305,61.41308695065972,27.15774657606033,0.964,1.142,625,232,393
Taluka_021__Cholera,Taluka_021,Cholera,2025-10-20,0,2,23,9,312913,0.249,0.116,0.431,0.99,0,2,20,5,86,21,69.17669919874305,61.41308695065972,27.15774657606033,0.964,1.142,625,232,393
Taluka_021__Dengue,Taluka_021,Dengue,2025-10-27,4,12,24,9,312913,0.249,0.221,0.397,0.99,0,7,19,5,78,16,65.24660260219733,64.27229545361607,29.79519675488383,0.949,1.142,625,233,392
Taluka_021__Malaria,Taluka_021,Malaria,2025-10-27,2,7,24,9,312913,0.249,0.221,0.383,0.99,2,3,21,5,78,16,65.24660260219733,64.27229545361607,29.79519675488383,0.949,1.142,625,233,392
Taluka_021__Influenza,Taluka_021,Influenza,2025-10-27,3,4,24,9,312913,0.249,0.221,0.454,0.99,5,5,19,3,78,16,65.24660260219733,64.27229545361607,29.79519675488383,0.949,1.142,625,233,392
Taluka_021__Cholera,Taluka_021,Cholera,2025-10-27,0,1,24,9,312913,0.249,0.221,0.463,0.99,0,0,19,3,78,16,65.24660260219733,64.27229545361607,29.79519675488383,0.949,1.142,625,233,392
Taluka_022__Dengue,Taluka_022,Dengue,2023-01-02,5,9,58,19,371879,0.144,0.317,0.484,0.186,2,4,20,9,92,39,6.8996667733005745,44.91043769217244,23.721162685666418,1.077,1.95,743,294,449
Taluka_022__Malaria,Taluka_022,Malaria,2023-01-02,3,9,58,19,371879,0.144,0.317,0.575,0.186,2,3,22,9,92,39,6.8996667733005745,44.91043769217244,23.721162685666418,1.077,1.95,743,294,449
Taluka_022__Influenza,Taluka_022,Influenza,2023-01-02,9,36,58,19,371879,0.144,0.317,0.52,0.186,25,17,30,12,92,39,6.8996667733005745,44.91043769217244,23.721162685666418,1.077,1.95,743,294,449
Taluka_022__Cholera,Taluka_022,Cholera,2023-01-02,2,4,58,19,371879,0.144,0.317,0.491,0.186,0,1,20,9,92,39,6.8996667733005745,44.91043769217244,23.721162685666418,1.077,1.95,743,294,449
Taluka_022__Dengue,Taluka_022,Dengue,2023-01-09,2,11,48,9,371879,0.144,0.212,0.579,0.202,2,2,23,11,95,48,13.258230136532257,58.025857395813446,23.161307111776573,0.783,1.95,743,288,455
Taluka_022__Malaria,Taluka_022,Malaria,2023-01-09,1,7,48,9,371879,0.144,0.212,0.594,0.202,0,4,22,12,95,48,13.258230136532257,58.025857395813446,23.161307111776573,0.783,1.95,743,288,455
Taluka_022__Influenza,Taluka_022,Influenza,2023-01-09,6,30,48,9,371879,0.144,0.212,0.533,0.202,11,12,30,14,95,48,13.258230136532257,58.025857395813446,23.161307111776573,0.783,1.95,743,288,455
Taluka_022__Cholera,Taluka_022,Cholera,2023-01-09,0,0,48,9,371879,0.144,0.212,0.541,0.202,0,0,20,11,95,48,13.258230136532257,58.025857395813446,23.161307111776573,0.783,1.95,743,288,455
Taluka_022__Dengue,Taluka_022,Dengue,2023-01-16,3,15,58,16,371879,0.144,0.161,0.613,0.167,3,9,22,10,94,42,8.638625646064542,48.19765725027288,21.151362380998087,0.891,1.95,743,294,449
Taluka_022__Malaria,Taluka_022,Malaria,2023-01-16,1,7,58,16,371879,0.144,0.161,0.516,0.167,0,1,20,9,94,42,8.638625646064542,48.19765725027288,21.151362380998087,0.891,1.95,743,294,449
Taluka_022__Influenza,Taluka_022,Influenza,2023-01-16,11,32,58,16,371879,0.144,0.161,0.497,0.167,24,14,29,14,94,42,8.638625646064542,48.19765725027288,21.151362380998087,0.891,1.95,743,294,449
Taluka_022__Cholera,Taluka_022,Cholera,2023-01-16,1,4,58,16,371879,0.144,0.161,0.473,0.167,0,2,23,9,94,42,8.638625646064542,48.19765725027288,21.151362380998087,0.891,1.95,743,294,449
Taluka_022__Dengue,Taluka_022,Dengue,2023-01-23,3,16,58,11,371879,0.144,0.267,0.388,0.181,6,9,25,10,99,38,3.0894134852401542,49.871724827152065,22.905108878240103,0.923,1.95,743,294,449
Taluka_022__Malaria,Taluka_022,Malaria,2023-01-23,1,4,58,11,371879,0.144,0.267,0.502,0.181,0,2,24,7,99,38,3.0894134852401542,49.871724827152065,22.905108878240103,0.923,1.95,743,294,449
Taluka_022__Influenza,Taluka_022,Influenza,2023-01-23,5,35,58,11,371879,0.144,0.267,0.505,0.181,33,19,30,12,99,38,3.0894134852401542,49.871724827152065,22.905108878240103,0.923,1.95,743,294,449
Taluka_022__Cholera,Taluka_022,Cholera,2023-01-23,2,3,58,11,371879,0.144,0.267,0.534,0.181,3,1,20,9,99,38,3.0894134852401542,49.871724827152065,22.905108878240103,0.923,1.95,743,294,449
Taluka_022__Dengue,Taluka_022,Dengue,2023-01-30,5,12,74,19,371879,0.144,0.089,0.538,0.19,4,7,17,9,80,40,2.3227995592859916,54.534989131248025,23.416767480644396,1.184,1.95,743,304,439
Taluka_022__Malaria,Taluka_022,Malaria,2023-01-30,3,13,74,19,371879,0.144,0.089,0.493,0.19,5,12,19,10,80,40,2.3227995592859916,54.534989131248025,23.416767480644396,1.184,1.95,743,304,439
Taluka_022__Influenza,Taluka_022,Influenza,2023-01-30,10,48,74,19,371879,0.144,0.089,0.524,0.19,24,17,30,13,80,40,2.3227995592859916,54.534989131248025,23.416767480644396,1.184,1.95,743,304,439
Taluka_022__Cholera,Taluka_022,Cholera,2023-01-30,1,1,74,19,371879,0.144,0.089,0.511,0.19,0,0,14,8,80,40,2.3227995592859916,54.534989131248025,23.416767480644396,1.184,1.95,743,304,439
Taluka_022__Dengue,Taluka_022,Dengue,2023-02-06,3,16,73,14,371879,0.144,0.232,0.511,0.206,3,12,24,11,101,46,10.879583152798183,58.929363111020926,16.22775898162013,1.201,1.95,743,303,440
Taluka_022__Malaria,Taluka_022,Malaria,2023-02-06,2,9,73,14,371879,0.144,0.232,0.531,0.206,5,5,24,10,101,46,10.879583152798183,58.929363111020926,16.22775898162013,1.201,1.95,743,303,440
Taluka_022__Influenza,Taluka_022,Influenza,2023-02-06,7,45,73,14,371879,0.144,0.232,0.505,0.206,26,22,33,14,101,46,10.879583152798183,58.929363111020926,16.22775898162013,1.201,1.95,743,303,440
Taluka_022__Cholera,Taluka_022,Cholera,2023-02-06,2,3,73,14,371879,0.144,0.232,0.521,0.206,0,1,20,11,101,46,10.879583152798183,58.929363111020926,16.22775898162013,1.201,1.95,743,303,440
Taluka_022__Dengue,Taluka_022,Dengue,2023-02-13,5,12,66,15,371879,0.144,0.141,0.493,0.244,2,6,24,10,100,45,0.0,58.81035893248837,21.408645564501235,1.057,1.95,743,299,444
Taluka_022__Malaria,Taluka_022,Malaria,2023-02-13,3,12,66,15,371879,0.144,0.141,0.54,0.244,2,8,25,11,100,45,0.0,58.81035893248837,21.408645564501235,1.057,1.95,743,299,444
Taluka_022__Influenza,Taluka_022,Influenza,2023-02-13,7,40,66,15,371879,0.144,0.141,0.498,0.244,28,24,32,13,100,45,0.0,58.81035893248837,21.408645564501235,1.057,1.95,743,299,444
Taluka_022__Cholera,Taluka_022,Cholera,2023-02-13,0,2,66,15,371879,0.144,0.141,0.5,0.244,1,1,19,11,100,45,0.0,58.81035893248837,21.408645564501235,1.057,1.95,743,299,444
Taluka_022__Dengue,Taluka_022,Dengue,2023-02-20,4,18,65,13,371879,0.144,0.193,0.505,0.144,3,9,24,12,92,48,11.153837794188934,62.76879884131762,19.77356988322788,1.105,1.95,743,299,444
Taluka_022__Malaria,Taluka_022,Malaria,2023-02-20,0,6,65,13,371879,0.144,0.193,0.531,0.144,1,3,20,10,92,48,11.153837794188934,62.76879884131762,19.77356988322788,1.105,1.95,743,299,444
Taluka_022__Influenza,Taluka_022,Influenza,2023-02-20,9,41,65,13,371879,0.144,0.193,0.549,0.144,28,16,30,14,92,48,11.153837794188934,62.76879884131762,19.77356988322788,1.105,1.95,743,299,444
Taluka_022__Cholera,Taluka_022,Cholera,2023-02-20,0,0,65,13,371879,0.144,0.193,0.502,0.144,0,0,18,12,92,48,11.153837794188934,62.76879884131762,19.77356988322788,1.105,1.95,743,299,444
Taluka_022__Dengue,Taluka_022,Dengue,2023-02-27,6,7,47,16,371879,0.144,0.165,0.518,0.166,0,3,22,11,97,47,6.945629194046548,52.15467833246232,19.14073314532122,0.85,1.95,743,288,455
Taluka_022__Malaria,Taluka_022,Malaria,2023-02-27,3,10,47,16,371879,0.144,0.165,0.486,0.166,2,5,24,12,97,47,6.945629194046548,52.15467833246232,19.14073314532122,0.85,1.95,743,288,455
Taluka_022__Influenza,Taluka_022,Influenza,2023-02-27,7,29,47,16,371879,0.144,0.165,0.438,0.166,15,11,30,14,97,47,6.945629194046548,52.15467833246232,19.14073314532122,0.85,1.95,743,288,455
Taluka_022__Cholera,Taluka_022,Cholera,2023-02-27,0,1,47,16,371879,0.144,0.165,0.553,0.166,0,3,21,10,97,47,6.945629194046548,52.15467833246232,19.14073314532122,0.85,1.95,743,288,455
Taluka_022__Dengue,Taluka_022,Dengue,2023-03-06,6,13,29,12,371879,0.144,0.25,0.478,0.127,2,6,29,9,107,35,23.085281698239577,54.269496882534646,23.79442322612508,0.969,1.95,743,277,466
Taluka_022__Malaria,Taluka_022,Malaria,2023-03-06,1,6,29,12,371879,0.144,0.25,0.532,0.127,3,2,24,8,107,35,23.085281698239577,54.269496882534646,23.79442322612508,0.969,1.95,743,277,466
Taluka_022__Influenza,Taluka_022,Influenza,2023-03-06,4,8,29,12,371879,0.144,0.25,0.509,0.127,4,6,28,9,107,35,23.085281698239577,54.269496882534646,23.79442322612508,0.969,1.95,743,277,466
Taluka_022__Cholera,Taluka_022,Cholera,2023-03-06,1,2,29,12,371879,0.144,0.25,0.474,0.127,0,1,26,9,107,35,23.085281698239577,54.269496882534646,23.79442322612508,0.969,1.95,743,277,466
Taluka_022__Dengue,Taluka_022,Dengue,2023-03-13,1,11,28,6,371879,0.144,0.168,0.483,0.136,2,5,24,11,97,42,18.964564383003747,56.681115325532375,30.838968845718465,0.987,1.95,743,276,467
Taluka_022__Malaria,Taluka_022,Malaria,2023-03-13,1,2,28,6,371879,0.144,0.168,0.467,0.136,0,1,21,10,97,42,18.964564383003747,56.681115325532375,30.838968845718465,0.987,1.95,743,276,467
Taluka_022__Influenza,Taluka_022,Influenza,2023-03-13,3,14,28,6,371879,0.144,0.168,0.557,0.136,8,9,28,11,97,42,18.964564383003747,56.681115325532375,30.838968845718465,0.987,1.95,743,276,467
Taluka_022__Cholera,Taluka_022,Cholera,2023-03-13,1,1,28,6,371879,0.144,0.168,0.536,0.136,0,0,24,10,97,42,18.964564383003747,56.681115325532375,30.838968845718465,0.987,1.95,743,276,467
Taluka_022__Dengue,Taluka_022,Dengue,2023-03-20,5,20,51,10,371879,0.144,0.129,0.597,0.204,1,9,25,12,95,45,4.179536021532026,67.2516378711561,27.685206657860235,1.408,1.95,743,290,453
Taluka_022__Malaria,Taluka_022,Malaria,2023-03-20,2,13,51,10,371879,0.144,0.129,0.561,0.204,1,6,24,11,95,45,4.179536021532026,67.2516378711561,27.685206657860235,1.408,1.95,743,290,453
Taluka_022__Influenza,Taluka_022,Influenza,2023-03-20,3,17,51,10,371879,0.144,0.129,0.519,0.204,9,5,25,11,95,45,4.179536021532026,67.2516378711561,27.685206657860235,1.408,1.95,743,290,453
Taluka_022__Cholera,Taluka_022,Cholera,2023-03-20,0,1,51,10,371879,0.144,0.129,0.507,0.204,0,0,21,11,95,45,4.179536021532026,67.2516378711561,27.685206657860235,1.408,1.95,743,290,453
